X,Y,objectid,globalid,_date,Year,event_name,classification_status,rating_status,event_type,initial_data_sources,location_description,province,surveys_completed,damage,investigation_initiated_by_ntp,ground_survey_completed_indepen,event_description,web_map_link,CreationDate,Creator,EditDate,Editor,event_subtype,damage_summary,track_length,max_path_width,max_wind_speed,time,parent_storm_type,EFDOD,injuries,concurrent,uniqueID,mean_motion_from,day,month,timeUTC,timezone,fatalities_text,damage_cost_text,EventSummaryMapProvided,Province
-93.5411999999999,49.2245,875,{4DE1139B-DD70-4BB0-8B4D-F2B746B338A1},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (2),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#2) was assessed as EF0, visible over an area of approx. 0.021 square km.",,2021/03/12 15:29:28+00,lellio44,2021/05/18 17:36:58+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.5484,49.2252,874,{0CC97B86-01A5-4A04-877B-EE94A27E1BC9},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (1),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef1,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#1) was assessed as EF1, visible over an area of approx. 0.054 square km.",,2021/03/12 15:28:28+00,lellio44,2021/05/18 17:36:58+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.2271,49.2618000000001,902,{6B914AD1-7D5A-4F60-865C-B4417AD72C63},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (29),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#29) was assessed as EF0, visible over an area of approx. 0.046 square km.",,2021/03/12 16:01:25+00,lellio44,2021/05/18 17:37:02+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.2621,49.2526,900,{8FDB1D62-5D07-48B4-8CB1-04FCF7A9820C},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (27),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#27) was assessed as EF0, visible over an area of approx. 0.073 square km.",,2021/03/12 15:59:50+00,lellio44,2021/05/18 17:37:02+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.2146999999999,49.2576000000001,904,{490A627B-392E-48CD-89BB-4453F0E41720},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (31),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#31) was assessed as EF0, visible over an area of approx. 0.006 square km.",,2021/03/12 16:03:16+00,lellio44,2021/05/18 17:37:03+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.1924,49.2606000000001,905,{CAA6E0EC-1E78-455F-88F3-07783CC58C94},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (32),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef1,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#32) was assessed as EF1, visible over an area of approx. 0.354 square km.",,2021/03/12 16:03:58+00,lellio44,2021/05/18 17:37:03+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.5268,49.2172,877,{0F0423A2-507D-4BA9-80D3-B1FF83A04AE6},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (4),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef1,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#4) was assessed as EF1, visible over an area of approx. 0.107 square km.",,2021/03/12 15:31:24+00,lellio44,2021/05/18 17:36:59+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.2155,49.2636000000001,903,{8B609B6A-4EF0-4F67-8127-14699225F05B},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (30),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#30) was assessed as EF0, visible over an area of approx. 0.013 square km.",,2021/03/12 16:02:12+00,lellio44,2021/05/18 17:37:02+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.5173,49.2287000000001,878,{2504C86B-D6CD-41E1-823B-058752A93892},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (5),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef1,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#5) was assessed as EF1, visible over an area of approx. 0.014 square km.",,2021/03/12 15:35:24+00,lellio44,2021/05/18 17:36:59+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.5124,49.2302000000001,879,{460D0FA0-A599-4945-8C22-03BFB6633C5F},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (6),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#6) was assessed as EF0, visible over an area of approx. 0.016 square km.",,2021/03/12 15:37:30+00,lellio44,2021/05/18 17:36:59+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.504,49.2192000000001,880,{43E0E55A-D32F-4802-84F5-8DE866DE7FA2},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (7),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#7) was assessed as EF0, visible over an area of approx. 0.017 square km.",,2021/03/12 15:39:04+00,lellio44,2021/05/18 17:36:59+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.2648,49.2792000000001,899,{4D57DF4E-E1F7-40D3-80F6-11B80EE1C93F},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (26),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#26) was assessed as EF0, visible over an area of approx. 0.012 square km.",,2021/03/12 15:58:25+00,lellio44,2021/05/18 17:37:02+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.2705999999999,49.2545000000001,898,{EE3CDAB5-083D-4D21-8DA5-F4376A320F3F},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (25),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#25) was assessed as EF0, visible over an area of approx. 0.059 square km.",,2021/03/12 15:57:40+00,lellio44,2021/05/18 17:37:02+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.2769,49.2544,897,{C842F343-F062-45C0-8BBA-DB87FB7E3DE1},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (24),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef1,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#24) was assessed as EF1, visible over an area of approx. 0.137 square km.",,2021/03/12 15:56:57+00,lellio44,2021/05/18 17:37:02+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.3093,49.2506000000001,896,{F2BB7A08-E688-465C-85D1-2EE31B8D8731},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (23),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#23) was assessed as EF0, visible over an area of approx. 0.083 square km.",,2021/03/12 15:56:12+00,lellio44,2021/05/18 17:37:02+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.3292,49.2708000000001,895,{3D0C43A5-19E4-45F8-83B4-93AEBF06CCAA},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (22),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#22) was assessed as EF0, visible over an area of approx. 0.005 square km.",,2021/03/12 15:55:32+00,lellio44,2021/05/18 17:37:01+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.3319999999999,49.2719000000001,894,{C59944BA-FA85-4AC2-8730-12D0309CC593},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (21),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#21) was assessed as EF0, visible over an area of approx. 0.006 square km.",,2021/03/12 15:54:46+00,lellio44,2021/05/18 17:37:01+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.3379,49.2708000000001,893,{8C1886BE-867E-4408-83B3-8373D59B9DC0},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (20),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#20) was assessed as EF0, visible over an area of approx. 0.009 square km.",,2021/03/12 15:53:59+00,lellio44,2021/05/18 17:37:01+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
-93.3663,49.2354,892,{C87A3DA6-C314-4849-8BF5-128162F9DBD4},2020/06/09 00:14:59+00,2020,Brooks Lake (Nestor Falls) microburst (19),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,Ontario,"satellite,aerial",ef0,yes,,"Using high-resolution satellite data, NTP initially detected a damage path that covered over 32 km and widened to over 3 km. An aircraft aerial survey collected imagery at even higher resolution, and it was found that there was a mix of tornado and downburst damage. Along the sides of the EF2 tornado track, a total of 33 microbursts were identified, considered concurrent events. Tree damage resulting from this microburst event (#19) was assessed as EF0, visible over an area of approx. 0.014 square km.",,2021/03/12 15:53:11+00,lellio44,2021/05/18 17:37:01+00,ksuthe22_westernu,microburst,,,,,2015,Supercell,,,concurrent_secondary,,,8,June,115,CDT,,,,Ontario
